what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357655788162
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655790086
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655790121
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655797739
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357655810574
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655820935
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655820990
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655826999
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655827000
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357655841646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357655862227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357655938037
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655938219
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357655938251
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357655953739
error,log,,,"Current file is not a match for the given config.",1357655959761
error,log,,,"Current file is not a match for the given config.",1357655959762
error,log,,,"Current file is not a match for the given config.",1357655959763
error,log,,,"Current file is not a match for the given config.",1357655959763
error,log,,,"Current file is not a match for the given config.",1357655959763
error,log,,,"Current file is not a match for the given config.",1357655959764
error,log,,,"Current file is not a match for the given config.",1357655959764
error,log,,,"Current file is not a match for the given config.",1357655959764
error,log,,,"Current file is not a match for the given config.",1357655959764
error,log,,,"Current file is not a match for the given config.",1357655959765
error,log,,,"Current file is not a match for the given config.",1357655959765
error,log,,,"Current file is not a match for the given config.",1357655959765
error,log,,,"Current file is not a match for the given config.",1357655959766
error,log,,,"Current file is not a match for the given config.",1357655959766
error,log,,,"Current file is not a match for the given config.",1357655959766
error,log,,,"Current file is not a match for the given config.",1357655959767
error,log,,,"Current file is not a match for the given config.",1357655959767
error,log,,,"Current file is not a match for the given config.",1357655959767
error,log,,,"Current file is not a match for the given config.",1357655959768
error,log,,,"Current file is not a match for the given config.",1357655959768
error,log,,,"Current file is not a match for the given config.",1357655959768
error,log,,,"Current file is not a match for the given config.",1357655959768
error,log,,,"Current file is not a match for the given config.",1357655959769
error,log,,,"Current file is not a match for the given config.",1357655959769
error,log,,,"Current file is not a match for the given config.",1357655959769
error,log,,,"Current file is not a match for the given config.",1357655959770
error,log,,,"Current file is not a match for the given config.",1357655959770
error,log,,,"Current file is not a match for the given config.",1357655959770
error,log,,,"Current file is not a match for the given config.",1357655959772
error,log,,,"Current file is not a match for the given config.",1357655959772
error,log,,,"Current file is not a match for the given config.",1357655959772
error,log,,,"Current file is not a match for the given config.",1357655959772
error,log,,,"Current file is not a match for the given config.",1357655959773
error,log,,,"Current file is not a match for the given config.",1357655959773
error,log,,,"Current file is not a match for the given config.",1357655959773
error,log,,,"Current file is not a match for the given config.",1357655959774
error,log,,,"Current file is not a match for the given config.",1357655959774
error,log,,,"Current file is not a match for the given config.",1357655959774
error,log,,,"Current file is not a match for the given config.",1357655959775
error,log,,,"Current file is not a match for the given config.",1357655959775
error,log,,,"Current file is not a match for the given config.",1357655959775
error,log,,,"Current file is not a match for the given config.",1357655959776
error,log,,,"Current file is not a match for the given config.",1357655959776
error,log,,,"Current file is not a match for the given config.",1357655959776
error,log,,,"Current file is not a match for the given config.",1357655959776
error,log,,,"Current file is not a match for the given config.",1357655959777
error,log,,,"Current file is not a match for the given config.",1357655959777
error,log,,,"Current file is not a match for the given config.",1357655959777
error,log,,,"Current file is not a match for the given config.",1357655959778
error,log,,,"Current file is not a match for the given config.",1357655959778
error,log,,,"Current file is not a match for the given config.",1357655959778
error,log,,,"Current file is not a match for the given config.",1357655959779
error,log,,,"Current file is not a match for the given config.",1357655959779
error,log,,,"Current file is not a match for the given config.",1357655959779
error,log,,,"Current file is not a match for the given config.",1357655959779
error,log,,,"Current file is not a match for the given config.",1357655959780
error,log,,,"Current file is not a match for the given config.",1357655959780
error,log,,,"Current file is not a match for the given config.",1357655959780
error,log,,,"Current file is not a match for the given config.",1357655959781
error,log,,,"Current file is not a match for the given config.",1357655959781
error,log,,,"Current file is not a match for the given config.",1357655959781
error,log,,,"Current file is not a match for the given config.",1357655959781
error,log,,,"Current file is not a match for the given config.",1357655959782
error,log,,,"Current file is not a match for the given config.",1357655959782
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1357655959791
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1357655959908
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1357655959985
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357655986346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1357655989117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357656003137
